artistname,decade
Kirk_Franklin,2010
Skee-Lo,1990
Skee-Lo,2e3
Skee-Lo,2010
Jawbox,1990
Jawbox,2e3
Jawbox,2010
Echobelly,1990
Echobelly,2e3
The_Plimsouls,1980
The_Plimsouls,1990
The_Plimsouls,2e3
The_Plimsouls,2010
Chesney_Hawkes,1990
Chesney_Hawkes,2e3
Blue_System,1980
Blue_System,1990
Blue_System,2e3
The_Human_League,1970
The_Human_League,1980
The_Human_League,1990
The_Human_League,2e3
The_Human_League,2010
Die_Sterne,1980
Die_Sterne,1990
Die_Sterne,2e3
Die_Sterne,2010
Bersuit_Vergarabat,1990
Bersuit_Vergarabat,2e3
Bersuit_Vergarabat,2010
Digital_Underground,1980
Digital_Underground,1990
Digital_Underground,2e3
Digital_Underground,2010
The_Monkees,1960
The_Monkees,1970
The_Monkees,1980
The_Monkees,1990
The_Monkees,2e3
The_Monkees,2010
Francis_Cabrel,1970
Francis_Cabrel,1980
Francis_Cabrel,1990
Francis_Cabrel,2e3
Francis_Cabrel,2010
Toni_Basil,1980
Toni_Basil,1990
Vanilla_Ice,1980
Vanilla_Ice,1990
Vanilla_Ice,2e3
Vanilla_Ice,2010
Widespread_Panic,1990
Widespread_Panic,2e3
Widespread_Panic,2010
The_Tornadoes,1990
Curtis_Mayfield,1970
Curtis_Mayfield,1980
Curtis_Mayfield,1990
Curtis_Mayfield,2e3
Curtis_Mayfield,2010
The_Gap_Band,1970
The_Gap_Band,1980
The_Gap_Band,1990
The_Gap_Band,2e3
The_Gap_Band,2010
Rose_Royce,1970
Rose_Royce,1980
Rose_Royce,1990
Rose_Royce,2e3
Rose_Royce,2010
The_Hippos,1990
The_Hippos,2e3
The_Neville_Brothers,1980
The_Neville_Brothers,1990
The_Neville_Brothers,2e3
Ben_Webster,1950
Ben_Webster,1960
Ben_Webster,1970
Ben_Webster,1980
Ben_Webster,1990
Ben_Webster,2e3
Ben_Webster,2010
Carole_King,1960
Carole_King,1970
Carole_King,1980
Carole_King,1990
Carole_King,2e3
Carole_King,2010
Johnny_Nash,1960
Johnny_Nash,1970
Johnny_Nash,1980
Johnny_Nash,1990
Johnny_Nash,2e3
Johnny_Nash,2010
Los_Fabulosos_Cadillacs,1980
Los_Fabulosos_Cadillacs,1990
Los_Fabulosos_Cadillacs,2e3
Los_Fabulosos_Cadillacs,2010
Atomic_Kitten,1990
Atomic_Kitten,2e3
Atomic_Kitten,2010
Harold_Budd,1970
Harold_Budd,1980
Harold_Budd,1990
Harold_Budd,2e3
Harold_Budd,2010
Charlotte_Church,1990
Charlotte_Church,2e3
Charlotte_Church,2010
Tanita_Tikaram,1980
Tanita_Tikaram,1990
Tanita_Tikaram,2e3
Tanita_Tikaram,2010
Gaelic_Storm,1990
Gaelic_Storm,2e3
Gaelic_Storm,2010
The_Righteous_Brothers,1960
The_Righteous_Brothers,1970
The_Righteous_Brothers,1980
The_Righteous_Brothers,1990
The_Righteous_Brothers,2e3
The_Righteous_Brothers,2010
Louis_Jordan,1960
Louis_Jordan,1970
Louis_Jordan,1980
Louis_Jordan,1990
Louis_Jordan,2e3
Louis_Jordan,2010
Against_All_Authority,1990
Against_All_Authority,2e3
Dillinger_Four,1990
Dillinger_Four,2e3
The_Weakerthans,1990
The_Weakerthans,2e3
The_Weakerthans,2010
Sum_41,2e3
Sum_41,2010
Alex_Gopher,1990
Alex_Gopher,2e3
Alex_Gopher,2010
Art_Garfunkel,1970
Art_Garfunkel,1980
Art_Garfunkel,1990
Art_Garfunkel,2e3
Art_Garfunkel,2010
Bros,1980
Bros,1990
Bros,2e3
Bros,2010
3T,1990
3T,2e3
M.O.P.,1990
M.O.P.,2e3
M.O.P.,2010
Nitin_Sawhney,1990
Nitin_Sawhney,2e3
Nitin_Sawhney,2010
Womack_&_Womack,1980
Womack_&_Womack,1990
Womack_&_Womack,2e3
Chris_Liebing,1990
Chris_Liebing,2e3
Chris_Liebing,2010
Clawfinger,1990
Clawfinger,2e3
Clawfinger,2010
D12,1990
D12,2e3
D12,2010
David_Essex,1960
David_Essex,1970
David_Essex,1980
David_Essex,1990
David_Essex,2e3
David_Essex,2010
Eric_B._&_Rakim,1980
Eric_B._&_Rakim,1990
Eric_B._&_Rakim,2e3
H-Blockx,1990
H-Blockx,2e3
H-Blockx,2010
Mick_Jagger,1980
Mick_Jagger,1990
Mick_Jagger,2e3
Therapy?,1990
Therapy?,2e3
Therapy?,2010
And_One,1990
And_One,2e3
And_One,2010
Andru_Donalds,1990
Andru_Donalds,2e3
Andru_Donalds,2010
Angie_Stone,1990
Angie_Stone,2e3
Angie_Stone,2010
Carl_Craig,1990
Carl_Craig,2e3
Carl_Craig,2010
Diana_King,1990
Diana_King,2e3
Donots,1990
Donots,2e3
Donots,2010
Eins_Zwo,1990
Eins_Zwo,2e3
Nek,1990
Nek,2e3
Nek,2010
Rank_1,2e3
Rank_1,2010
Stevie_B,1980
Stevie_B,1990
Stevie_B,2e3
Stevie_B,2010
The_Blow_Monkeys,1980
The_Blow_Monkeys,1990
The_Blow_Monkeys,2e3
The_Blow_Monkeys,2010
Mouse_on_Mars,1990
Mouse_on_Mars,2e3
Mouse_on_Mars,2010
Digable_Planets,1990
Digable_Planets,2e3
Leona_Naess,1990
Leona_Naess,2e3
Dinah_Washington,1940
Dinah_Washington,1950
Dinah_Washington,1960
Dinah_Washington,1970
Dinah_Washington,1980
Dinah_Washington,1990
Dinah_Washington,2e3
Dinah_Washington,2010
Hank_Williams,1940
Hank_Williams,1950
Hank_Williams,1960
Hank_Williams,1970
Hank_Williams,1980
Hank_Williams,1990
Hank_Williams,2e3
Hank_Williams,2010
George_Jones,1950
George_Jones,1960
George_Jones,1970
George_Jones,1980
George_Jones,1990
George_Jones,2e3
George_Jones,2010
Mylène_Farmer,1980
Mylène_Farmer,1990
Mylène_Farmer,2e3
Mylène_Farmer,2010
Tim_Buckley,1960
Tim_Buckley,1970
Tim_Buckley,1980
Tim_Buckley,1990
Tim_Buckley,2e3
Tim_Buckley,2010
Archers_of_Loaf,1990
Archers_of_Loaf,2e3
Archers_of_Loaf,2010
Gil_Scott-Heron,1970
Gil_Scott-Heron,1980
Gil_Scott-Heron,1990
Gil_Scott-Heron,2e3
Gil_Scott-Heron,2010
Oomph!,1990
Oomph!,2e3
Oomph!,2010
Red_House_Painters,1990
Red_House_Painters,2e3
Red_House_Painters,2010
Bernard_Butler,1990
Rinôçérôse,1990
Rinôçérôse,2e3
Delirious?,1990
Delirious?,2e3
Delirious?,2010
Mary_Chapin_Carpenter,1980
Mary_Chapin_Carpenter,1990
Mary_Chapin_Carpenter,2e3
Mary_Chapin_Carpenter,2010
Steve_Vai,1980
Steve_Vai,1990
Steve_Vai,2e3
Steve_Vai,2010
Barbara_Morgenstern,1990
Barbara_Morgenstern,2e3
Barbara_Morgenstern,2010
John_Cale,1970
John_Cale,1980
John_Cale,1990
John_Cale,2e3
John_Cale,2010
Madredeus,1980
Madredeus,1990
Madredeus,2e3
Madredeus,2010
Ten_Years_After,1960
Ten_Years_After,1970
Ten_Years_After,1980
Ten_Years_After,1990
Ten_Years_After,2e3
Ten_Years_After,2010
MercyMe,1990
MercyMe,2e3
MercyMe,2010
The_Band,1960
The_Band,1970
The_Band,1980
The_Band,1990
The_Band,2e3
The_Band,2010
Jann_Arden,1990
Jann_Arden,2e3
Jann_Arden,2010
Sandie_Shaw,1960
Sandie_Shaw,1970
Sandie_Shaw,1980
Sandie_Shaw,1990
Sandie_Shaw,2e3
Sandie_Shaw,2010
Slint,1980
Slint,1990
Slint,2e3
Slint,2010
To_Rococo_Rot,1990
To_Rococo_Rot,2e3
To_Rococo_Rot,2010
Borknagar,1990
Borknagar,2e3
Borknagar,2010
Asphyx,1980
Asphyx,1990
Asphyx,2e3
Asphyx,2010
Opeth,1990
Opeth,2e3
Opeth,2010
Allister,1990
Allister,2e3
Allister,2010
Michael_Penn,1980
Michael_Penn,1990
Michael_Penn,2e3
The_Cramps,1970
The_Cramps,1980
The_Cramps,1990
The_Cramps,2e3
The_Cramps,2010
Donny_Hathaway,1970
Donny_Hathaway,1980
Donny_Hathaway,1990
Donny_Hathaway,2e3
Donny_Hathaway,2010
Carla_Thomas,1960
Carla_Thomas,1970
Carla_Thomas,1980
Carla_Thomas,1990
Carla_Thomas,2e3
The_Impressions,1950
The_Impressions,1960
The_Impressions,1970
The_Impressions,1980
The_Impressions,1990
The_Impressions,2e3
Brook_Benton,1950
Brook_Benton,1960
Brook_Benton,1970
Brook_Benton,1980
Brook_Benton,1990
Brook_Benton,2e3
Brook_Benton,2010
King_Curtis,1960
King_Curtis,1970
King_Curtis,1980
King_Curtis,1990
King_Curtis,2e3
The_Swinging_Blue_Jeans,1960
The_Swinging_Blue_Jeans,1970
The_Swinging_Blue_Jeans,1980
The_Swinging_Blue_Jeans,1990
The_Shangri-Las,1960
The_Shangri-Las,1970
The_Shangri-Las,1980
The_Shangri-Las,1990
The_Shangri-Las,2e3
The_Shangri-Las,2010
Del_Shannon,1960
Del_Shannon,1970
Del_Shannon,1980
Del_Shannon,1990
Del_Shannon,2e3
Del_Shannon,2010
Dionne_Warwick,1960
Dionne_Warwick,1970
Dionne_Warwick,1980
Dionne_Warwick,1990
Dionne_Warwick,2e3
Dionne_Warwick,2010
Jimmy_Clanton,1950
Jimmy_Clanton,1960
Jimmy_Clanton,1970
Jimmy_Clanton,1980
Jimmy_Clanton,1990
Jimmy_Clanton,2e3
The_Merseybeats,1960
The_Merseybeats,1970
The_Merseybeats,1980
The_Merseybeats,1990
The_Merseybeats,2e3
The_Fortunes,1970
The_Fortunes,1980
The_Fortunes,1990
The_Fortunes,2e3
The_Tremeloes,1960
The_Tremeloes,1970
The_Tremeloes,1980
The_Tremeloes,1990
The_Tremeloes,2e3
Jackie_Wilson,1950
Jackie_Wilson,1960
Jackie_Wilson,1970
Jackie_Wilson,1980
Jackie_Wilson,1990
Jackie_Wilson,2e3
Jackie_Wilson,2010
Gene_Pitney,1960
Gene_Pitney,1970
Gene_Pitney,1980
Gene_Pitney,1990
Gene_Pitney,2e3
Eddie_Cochran,1950
Eddie_Cochran,1960
Eddie_Cochran,1970
Eddie_Cochran,1980
Eddie_Cochran,1990
Eddie_Cochran,2e3
Eddie_Cochran,2010
The_Shirelles,1960
The_Shirelles,1970
The_Shirelles,1980
The_Shirelles,1990
The_Shirelles,2e3
The_Shirelles,2010
Cannonball_Adderley,1950
Cannonball_Adderley,1960
Cannonball_Adderley,1970
Cannonball_Adderley,1980
Cannonball_Adderley,1990
Cannonball_Adderley,2e3
Cannonball_Adderley,2010
Toby_Keith,1990
Toby_Keith,2e3
Toby_Keith,2010
Adina_Howard,1990
Adina_Howard,2e3
The_Rooftop_Singers,1960
Wilson_Pickett,1960
Wilson_Pickett,1970
Wilson_Pickett,1980
Wilson_Pickett,1990
Wilson_Pickett,2e3
Wilson_Pickett,2010
Travis_Tritt,1990
Travis_Tritt,2e3
Travis_Tritt,2010
John_Mayall,1960
John_Mayall,1970
John_Mayall,1980
John_Mayall,1990
John_Mayall,2e3
John_Mayall,2010
Tones_on_Tail,1980
Tones_on_Tail,1990
Tones_on_Tail,2e3
Tones_on_Tail,2010
Cab_Calloway,1930
Cab_Calloway,1940
Cab_Calloway,1950
Cab_Calloway,1960
Cab_Calloway,1970
Cab_Calloway,1980
Cab_Calloway,1990
Cab_Calloway,2e3
Cab_Calloway,2010
John_Scofield,1970
John_Scofield,1980
John_Scofield,1990
John_Scofield,2e3
John_Scofield,2010
Arthur_Conley,1960
Arthur_Conley,1970
Arthur_Conley,1980
Arthur_Conley,1990
Arthur_Conley,2e3
Tommy_Dorsey,1990
Tommy_Dorsey,2e3
Irene_Cara,1980
Irene_Cara,1990
DJ_Krush,1990
DJ_Krush,2e3
DJ_Krush,2010
Ralph_Stanley,1980
Ralph_Stanley,1990
Ralph_Stanley,2e3
Ralph_Stanley,2010
Brian_McKnight,1990
Brian_McKnight,2e3
Brian_McKnight,2010
The_Fairfield_Four,2e3
The_Stanley_Brothers,1950
The_Stanley_Brothers,1960
The_Stanley_Brothers,1970
The_Stanley_Brothers,1980
The_Stanley_Brothers,1990
The_Stanley_Brothers,2e3
Fabrizio_De_André,1960
Fabrizio_De_André,1970
Fabrizio_De_André,1980
Fabrizio_De_André,1990
Fabrizio_De_André,2e3
Fabrizio_De_André,2010
Jo_Dee_Messina,1990
Jo_Dee_Messina,2e3
Jo_Dee_Messina,2010
Marco_Borsato,1990
Marco_Borsato,2e3
Marco_Borsato,2010
The_Hellacopters,1990
The_Hellacopters,2e3
Jimmy_Somerville,1980
Jimmy_Somerville,1990
Jimmy_Somerville,2e3
Jimmy_Somerville,2010
Lucy_Pearl,2e3
The_Bar-Kays,1960
The_Bar-Kays,1970
The_Bar-Kays,1980
The_Bar-Kays,1990
The_Bar-Kays,2e3
The_Bar-Kays,2010
Porcupine_Tree,1980
Porcupine_Tree,1990
Porcupine_Tree,2e3
Porcupine_Tree,2010
Gram_Parsons,1970
Gram_Parsons,1980
Gram_Parsons,1990
Gram_Parsons,2e3
Gram_Parsons,2010
Super_Furry_Animals,1990
Super_Furry_Animals,2e3
Super_Furry_Animals,2010
Rotting_Christ,1980
Rotting_Christ,1990
Rotting_Christ,2e3
Rotting_Christ,2010
Jordi_Savall,1990
Jordi_Savall,2e3
Jordi_Savall,2010
Kid_Loco,1990
Kid_Loco,2e3
Kid_Loco,2010
Charlie_Rich,1960
Charlie_Rich,1970
Charlie_Rich,1980
Charlie_Rich,1990
Charlie_Rich,2e3
Animotion,1980
Animotion,1990
Animotion,2e3
Seven_Mary_Three,1990
Seven_Mary_Three,2e3
The_New_Seekers,1970
The_New_Seekers,1980
The_New_Seekers,1990
The_New_Seekers,2e3
Faith_and_the_Muse,1990
Faith_and_the_Muse,2e3
Faith_and_the_Muse,2010
Julio_Iglesias,1960
Julio_Iglesias,1970
Julio_Iglesias,1980
Julio_Iglesias,1990
Julio_Iglesias,2e3
Julio_Iglesias,2010
Strung_Out,1990
Strung_Out,2e3
Strung_Out,2010
Bad_Boys_Blue,1980
Bad_Boys_Blue,1990
Bad_Boys_Blue,2e3
Bad_Boys_Blue,2010
DJ_Dado,1990
Nate_Dogg,1990
Nate_Dogg,2e3
Nate_Dogg,2010
Atlantic_Starr,1970
Atlantic_Starr,1980
Atlantic_Starr,1990
Atlantic_Starr,2e3
Avant,2e3
Avant,2010
DJ_Icey,1990
DJ_Icey,2e3
DJ_Icey,2010
E-40,1990
E-40,2e3
E-40,2010
Plump_DJs,1990
Plump_DJs,2e3
Plump_DJs,2010
50_Cent,1990
50_Cent,2e3
50_Cent,2010
Donell_Jones,1990
Donell_Jones,2e3
Donell_Jones,2010
Flogging_Molly,1990
Flogging_Molly,2e3
Flogging_Molly,2010
Timbaland_&_Magoo,1990
Timbaland_&_Magoo,2e3
Gina_G,1990
Gina_G,2e3
Capleton,1990
Capleton,2e3
Capleton,2010
Stefan_Sundström,1990
Stefan_Sundström,2e3
Stefan_Sundström,2010
Sugababes,2e3
Sugababes,2010
Art_Pepper,1950
Art_Pepper,1960
Art_Pepper,1970
Art_Pepper,1980
Art_Pepper,1990
Art_Pepper,2e3
Art_Pepper,2010
Max_Graham,2e3
Max_Graham,2010
Jimmy_Eat_World,1990
Jimmy_Eat_World,2e3
Jimmy_Eat_World,2010
Beats_International,1990
Beats_International,2e3
No_Angels,2e3
Jan_Johnston,1990
Jan_Johnston,2e3
Soda_Stereo,1980
Soda_Stereo,1990
Soda_Stereo,2e3
Dramarama,1980
Dramarama,1990
Dramarama,2e3
Midge_Ure,1980
Midge_Ure,1990
Midge_Ure,2e3
Midge_Ure,2010
Spyro_Gyra,1970
Spyro_Gyra,1980
Spyro_Gyra,1990
Spyro_Gyra,2e3
Spyro_Gyra,2010
Marisa_Monte,1980
Marisa_Monte,1990
Marisa_Monte,2e3
Marisa_Monte,2010
Yellow_Magic_Orchestra,1970
Yellow_Magic_Orchestra,1980
Yellow_Magic_Orchestra,1990
Yellow_Magic_Orchestra,2e3
Yellow_Magic_Orchestra,2010
The_Donnas,1990
The_Donnas,2e3
Junior_Wells,1950
Junior_Wells,1960
Junior_Wells,1970
Junior_Wells,1980
Junior_Wells,1990
Junior_Wells,2e3
Junior_Wells,2010
Vanessa_Paradis,1980
Vanessa_Paradis,1990
Vanessa_Paradis,2e3
Vanessa_Paradis,2010
The_Chameleons,1980
The_Chameleons,1990
The_Chameleons,2e3
The_Chameleons,2010
Shipping_News,1990
Shipping_News,2e3
Shipping_News,2010
Cássia_Eller,1990
Cássia_Eller,2e3
Cássia_Eller,2010
Dillinja,1990
Dillinja,2e3
Leila_Pinheiro,1980
Leila_Pinheiro,1990
Leila_Pinheiro,2e3
Leila_Pinheiro,2010
O_Rappa,1990
O_Rappa,2e3
O_Rappa,2010
Paulinho_Moska,1990
Paulinho_Moska,2e3
Raul_Seixas,1970
Raul_Seixas,1980
Raul_Seixas,1990
Raul_Seixas,2e3
Raul_Seixas,2010
Tom_Zé,1960
Tom_Zé,1970
Tom_Zé,1980
Tom_Zé,1990
Tom_Zé,2e3
Tom_Zé,2010
Zé_Ramalho,1970
Zé_Ramalho,1980
Zé_Ramalho,1990
Zé_Ramalho,2e3
Zé_Ramalho,2010
Kelly_Joe_Phelps,1990
Kelly_Joe_Phelps,2e3
Kelly_Joe_Phelps,2010
Mecano,1980
Mecano,1990
Mecano,2e3
Percy_Sledge,1960
Percy_Sledge,1970
Percy_Sledge,1980
Percy_Sledge,1990
Percy_Sledge,2e3
Percy_Sledge,2010
Mary_Wells,1960
Mary_Wells,1970
Mary_Wells,1980
Mary_Wells,1990
Mary_Wells,2e3
Mary_Wells,2010
Eddie_Floyd,1960
Eddie_Floyd,1970
Eddie_Floyd,1980
Eddie_Floyd,1990
Eddie_Floyd,2e3
Andreas_Vollenweider,1970
Andreas_Vollenweider,1980
Andreas_Vollenweider,1990
Andreas_Vollenweider,2e3
Poco,1960
Poco,1970
Poco,1980
Poco,1990
Poco,2e3
Poco,2010
Cathy_Dennis,1990
Cathy_Dennis,2e3
Cathy_Dennis,2010
Brian_Eno,1970
Brian_Eno,1980
Brian_Eno,1990
Brian_Eno,2e3
Brian_Eno,2010
Jimmy_Ruffin,1960
Jimmy_Ruffin,1970
Jimmy_Ruffin,1980
Jimmy_Ruffin,1990
Jimmy_Ruffin,2e3
Damon_Albarn,2e3
Damon_Albarn,2010
Kevon_Edmonds,1990
Kevon_Edmonds,2e3
Tasmin_Archer,1990
Tasmin_Archer,2e3
Albert_Collins,1950
Albert_Collins,1960
Albert_Collins,1970
Albert_Collins,1980
Albert_Collins,1990
Albert_Collins,2e3
Albert_King,1960
Albert_King,1970
Albert_King,1980
Albert_King,1990
Albert_King,2e3
Albert_King,2010
Kurt_Elling,1990
Kurt_Elling,2e3
Kurt_Elling,2010
Albert_Hammond,1970
Albert_Hammond,1980
Albert_Hammond,1990
Albert_Hammond,2e3
Albert_Hammond,2010
The_Grass_Roots,1960
The_Grass_Roots,1970
The_Grass_Roots,1980
The_Grass_Roots,1990
The_Grass_Roots,2e3
The_Grass_Roots,2010
The_Dramatics,1970
The_Dramatics,1980
The_Dramatics,1990
The_Dramatics,2e3
Stetsasonic,1980
Stetsasonic,1990
Stetsasonic,2e3
Nevermore,1990
Nevermore,2e3
Nevermore,2010
The_Dixie_Cups,1960
The_Dixie_Cups,1970
The_Dixie_Cups,1980
The_Dixie_Cups,1990
The_Dixie_Cups,2e3
Sonny_&_Cher,1960
Sonny_&_Cher,1970
Sonny_&_Cher,1980
Sonny_&_Cher,1990
Sonny_&_Cher,2e3
Pitchshifter,1990
Pitchshifter,2e3
Sentenced,1990
Sentenced,2e3
Sentenced,2010
EPMD,1980
EPMD,1990
EPMD,2e3
EPMD,2010
Blumentopf,1990
Blumentopf,2e3
Blumentopf,2010
Kenny_Chesney,1990
Kenny_Chesney,2e3
Kenny_Chesney,2010
Reba_McEntire,1970
Reba_McEntire,1980
Reba_McEntire,1990
Reba_McEntire,2e3
Reba_McEntire,2010
Alan_Silvestri,1980
Alan_Silvestri,1990
Alan_Silvestri,2e3
Alan_Silvestri,2010
Thurston_Moore,1990
Thurston_Moore,2e3
Thurston_Moore,2010
Vladislav_Delay,1990
Vladislav_Delay,2e3
Vladislav_Delay,2010
Infected_Mushroom,1990
Infected_Mushroom,2e3
Infected_Mushroom,2010
Noel_Gallagher,2e3
Kaoma,1980
Kaoma,1990
Nils_Petter_Molvær,1990
Nils_Petter_Molvær,2e3
Nils_Petter_Molvær,2010
The_Gourds,1990
The_Gourds,2e3
The_Gourds,2010
Drive-By_Truckers,1990
Drive-By_Truckers,2e3
Drive-By_Truckers,2010
Helen_Reddy,1970
Helen_Reddy,1980
Helen_Reddy,1990
Helen_Reddy,2e3
Helen_Reddy,2010
Reel_2_Real,1990
Zakk_Wylde,1980
Zakk_Wylde,1990
Zakk_Wylde,2e3
Zakk_Wylde,2010
Ted_Nugent,1970
Ted_Nugent,1980
Ted_Nugent,1990
Ted_Nugent,2e3
Ted_Nugent,2010
Lena_Horne,1950
Lena_Horne,1960
Lena_Horne,1970
Lena_Horne,1980
Lena_Horne,1990
Lena_Horne,2e3
Lena_Horne,2010
Bobby_Vinton,1960
Bobby_Vinton,1970
Bobby_Vinton,1980
Bobby_Vinton,1990
Bobby_Vinton,2e3
N.W.A,1980
N.W.A,1990
N.W.A,2e3
Sonny_Rollins,1950
Sonny_Rollins,1960
Sonny_Rollins,1970
Sonny_Rollins,1980
Sonny_Rollins,1990
Sonny_Rollins,2e3
Sonny_Rollins,2010
Dave_Holland,1970
Dave_Holland,1980
Dave_Holland,1990
Dave_Holland,2e3
Dave_Holland,2010
Lemon_Jelly,1990
Lemon_Jelly,2e3
Baccara,1970
Baccara,1980
Baccara,1990
Baccara,2e3
Baccara,2010
The_Union_Underground,2e3
Clint_Black,1980
Clint_Black,1990
Clint_Black,2e3
Clint_Black,2010
Guttermouth,1990
Guttermouth,2e3
Guttermouth,2010
Stan_Bush,1980
Stan_Bush,1990
Stan_Bush,2e3
Stan_Bush,2010
Tim_McGraw,1990
Tim_McGraw,2e3
Tim_McGraw,2010
Wendy_Carlos,1980
Wendy_Carlos,1990
Wendy_Carlos,2e3
The_Bates,1980
The_Bates,1990
The_Bates,2e3
Death_Angel,1980
Death_Angel,1990
Death_Angel,2e3
Death_Angel,2010
Jaromír_Nohavica,1980
Jaromír_Nohavica,1990
Jaromír_Nohavica,2e3
Jaromír_Nohavica,2010
Death_Cab_for_Cutie,1990
Death_Cab_for_Cutie,2e3
Death_Cab_for_Cutie,2010
Jets_to_Brazil,1990
Jets_to_Brazil,2e3
Paolo_Conte,1970
Paolo_Conte,1980
Paolo_Conte,1990
Paolo_Conte,2e3
Paolo_Conte,2010
Armia,1980
Armia,1990
Armia,2e3
Armia,2010
Horace_Silver,1950
Horace_Silver,1960
Horace_Silver,1970
Horace_Silver,1980
Horace_Silver,1990
Horace_Silver,2e3
Horace_Silver,2010
Terry_Reid,1960
Terry_Reid,1970
Terry_Reid,1980
Terry_Reid,1990
Terry_Reid,2e3
Terry_Reid,2010
Paul_Desmond,1960
Paul_Desmond,1970
Paul_Desmond,1980
Paul_Desmond,1990
Paul_Desmond,2e3
Paul_Desmond,2010
Jon_Schmidt,1990
Jon_Schmidt,2e3
Lucio_Battisti,1960
Lucio_Battisti,1970
Lucio_Battisti,1980
Lucio_Battisti,1990
Lucio_Battisti,2e3
Lucio_Battisti,2010
Joshua_Redman,1990
Joshua_Redman,2e3
Joshua_Redman,2010
Pedro_the_Lion,1990
Pedro_the_Lion,2e3
Delbert_McClinton,1980
Delbert_McClinton,1990
Delbert_McClinton,2e3
Mustard_Plug,1990
Mustard_Plug,2e3
Mustard_Plug,2010
Old_Man_Gloom,2e3
Old_Man_Gloom,2010
Adriano_Celentano,1960
Adriano_Celentano,1970
Adriano_Celentano,1980
Adriano_Celentano,1990
Adriano_Celentano,2e3
Adriano_Celentano,2010
Stephen_Malkmus,2e3
Stephen_Malkmus,2010
Five_for_Fighting,1990
Five_for_Fighting,2e3
Five_for_Fighting,2010
Edge_of_Sanity,1980
Edge_of_Sanity,1990
Edge_of_Sanity,2e3
Edge_of_Sanity,2010
The_Boo_Radleys,1990
The_Boo_Radleys,2e3
The_Boo_Radleys,2010
The_Samples,1980
The_Samples,1990
The_Samples,2e3
Babylon_Zoo,1990
The_White_Stripes,1990
The_White_Stripes,2e3
The_White_Stripes,2010
Puhdys,1970
Puhdys,1980
Puhdys,1990
Puhdys,2e3
Puhdys,2010
Mr._Mister,1980
Mr._Mister,1990
Mr._Mister,2e3
Mr._Mister,2010
De/Vision,1980
De/Vision,1990
De/Vision,2e3
De/Vision,2010
North_Mississippi_Allstars,2e3
North_Mississippi_Allstars,2010
Ronny_Jordan,1990
Ronny_Jordan,2e3
Nothingface,1990
Nothingface,2e3
Pat_Martino,1960
Pat_Martino,1970
Pat_Martino,1980
Pat_Martino,1990
Pat_Martino,2e3
Pat_Martino,2010
Hank_Williams_III,1990
Hank_Williams_III,2e3
Hank_Williams_III,2010
B.B._King,1950
B.B._King,1960
B.B._King,1970
B.B._King,1980
B.B._King,1990
B.B._King,2e3
B.B._King,2010
Jennifer_Warnes,1970
Jennifer_Warnes,1980
Jennifer_Warnes,1990
Jennifer_Warnes,2e3
Jennifer_Warnes,2010
Martin_Sexton,1990
Martin_Sexton,2e3
Martin_Sexton,2010
Gorillaz,2e3
Gorillaz,2010
DJ_Jazzy_Jeff_&_The_Fresh_Prince,1980
DJ_Jazzy_Jeff_&_The_Fresh_Prince,1990
DJ_Jazzy_Jeff_&_The_Fresh_Prince,2e3
Matt_Redman,1990
Matt_Redman,2e3
Matt_Redman,2010
LL_Cool_J,1980
LL_Cool_J,1990
LL_Cool_J,2e3
LL_Cool_J,2010
Darlene_Zschech,2e3
Darlene_Zschech,2010
Sizzla,1990
Sizzla,2e3
Sizzla,2010
Mike_Stern,1980
Mike_Stern,1990
Mike_Stern,2e3
Mike_Stern,2010
Basil_Poledouris,1980
Basil_Poledouris,1990
Basil_Poledouris,2e3
Basil_Poledouris,2010
The_Soundtrack_of_Our_Lives,1990
The_Soundtrack_of_Our_Lives,2e3
The_Soundtrack_of_Our_Lives,2010
The_Infinity_Project,1990
The_Infinity_Project,2e3
The_Infinity_Project,2010
Tuxedomoon,1970
Tuxedomoon,1980
Tuxedomoon,1990
Tuxedomoon,2e3
Tuxedomoon,2010
Blumfeld,1990
Blumfeld,2e3
Thousand_Foot_Krutch,1990
Thousand_Foot_Krutch,2e3
Thousand_Foot_Krutch,2010
Jovanotti,1980
Jovanotti,1990
Jovanotti,2e3
Jovanotti,2010
Mad_Caddies,1990
Mad_Caddies,2e3
Mad_Caddies,2010
Wayne_Shorter,1950
Wayne_Shorter,1960
Wayne_Shorter,1970
Wayne_Shorter,1980
Wayne_Shorter,1990
Wayne_Shorter,2e3
Wayne_Shorter,2010
God_Module,2e3
God_Module,2010
Neuroticfish,1990
Neuroticfish,2e3
Neuroticfish,2010
Malcolm_McLaren,1980
Malcolm_McLaren,1990
Malcolm_McLaren,2e3
Malcolm_McLaren,2010
The_Sins_of_Thy_Beloved,1990
The_Sins_of_Thy_Beloved,2e3
Peace_Orchestra,1990
Peace_Orchestra,2e3
Brian_May,1990
Brian_May,2e3
Camarón_de_la_Isla,1970
Camarón_de_la_Isla,1980
Camarón_de_la_Isla,1990
Camarón_de_la_Isla,2e3
Camarón_de_la_Isla,2010
Popeda,1970
Popeda,1980
Popeda,1990
Popeda,2e3
Popeda,2010
Axel_Rudi_Pell,1980
Axel_Rudi_Pell,1990
Axel_Rudi_Pell,2e3
Axel_Rudi_Pell,2010
Sezen_Aksu,1970
Sezen_Aksu,1980
